invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,date,time,payment
INV-IND-00438,DEL,Hyderabad,Normal,Female,Electronics,63.99,1,3.2,67.19,13-01-2023,17:19:00,Net Banking
INV-IND-00439,PUN,Hyderabad,Normal,Male,Sports,93.22,3,13.98,293.64,11-03-2023,08:50:00,Cash
INV-IND-00440,DEL,Chennai,Normal,Female,Home Appliances,77.28,9,34.78,730.3,08-03-2023,21:30:00,UPI
INV-IND-00441,MUM,Bangalore,Member,Female,Groceries,56.95,5,14.24,298.99,27-02-2023,18:09:00,Credit Card
INV-IND-00442,CHE,Mumbai,Normal,Female,Groceries,22.13,2,2.21,46.47,23-03-2023,20:07:00,Net Banking
INV-IND-00443,CHE,Kolkata,Normal,Female,Sports,48.57,7,17,356.99,16-03-2023,19:28:00,Credit Card
INV-IND-00444,PUN,Bangalore,Normal,Male,Groceries,58.28,2,5.83,122.39,25-03-2023,14:19:00,UPI
INV-IND-00445,CHE,Bangalore,Member,Female,Electronics,87.08,4,17.42,365.74,05-03-2023,15:53:00,Net Banking
INV-IND-00446,AHM,Kolkata,Normal,Female,Groceries,50.73,7,17.76,372.87,10-03-2023,09:19:00,Net Banking
INV-IND-00447,PUN,Bangalore,Member,Female,Books & Stationery,90.28,4,18.06,379.18,24-03-2023,19:36:00,Credit Card
INV-IND-00448,CHE,Delhi,Normal,Male,Health & Wellness,69.06,7,24.17,507.59,27-03-2023,14:06:00,UPI
INV-IND-00449,MUM,Mumbai,Member,Male,Books & Stationery,18.01,7,6.3,132.37,28-02-2023,15:40:00,Cash
INV-IND-00450,KOL,Bangalore,Member,Male,Health & Wellness,99.52,1,4.98,104.5,01-03-2023,16:58:00,Net Banking
INV-IND-00451,BLR,Mumbai,Normal,Female,Groceries,55.09,6,16.53,347.07,24-03-2023,15:31:00,Cash
INV-IND-00452,BLR,Chennai,Normal,Female,Sports,42.23,9,19,399.07,03-03-2023,15:43:00,UPI
INV-IND-00453,CHE,Hyderabad,Member,Male,Health & Wellness,67.62,2,6.76,142,16-01-2023,15:57:00,Net Banking
INV-IND-00454,HYD,Chennai,Normal,Female,Home Appliances,15.34,3,2.3,48.32,29-03-2023,14:59:00,Net Banking
INV-IND-00455,DEL,Mumbai,Member,Male,Health & Wellness,65.47,5,16.37,343.72,09-03-2023,19:46:00,Cash
INV-IND-00456,MUM,Bangalore,Member,Male,Books & Stationery,52.33,9,23.55,494.52,15-01-2023,11:33:00,Debit Card
INV-IND-00457,HYD,Kolkata,Member,Female,Groceries,43.63,4,8.73,183.25,30-03-2023,14:08:00,Cash
INV-IND-00458,AHM,Mumbai,Member,Female,Sports,95.54,1,4.78,100.32,24-02-2023,09:53:00,Cash
INV-IND-00459,HYD,Bangalore,Member,Female,Clothing,54.64,4,10.93,229.49,04-02-2023,20:33:00,Debit Card
INV-IND-00460,CHE,Pune,Normal,Female,Sports,25.82,6,7.75,162.67,24-02-2023,16:22:00,UPI
INV-IND-00461,MUM,Delhi,Member,Male,Sports,48.6,5,12.15,255.15,14-01-2023,18:35:00,UPI
INV-IND-00462,BLR,Delhi,Member,Male,Sports,92.34,1,4.62,96.96,18-02-2023,21:36:00,Net Banking
INV-IND-00463,DEL,Ahmedabad,Normal,Male,Home Appliances,21.73,4,4.35,91.27,24-03-2023,17:47:00,Credit Card
INV-IND-00464,BLR,Ahmedabad,Member,Male,Electronics,25.33,6,7.6,159.58,07-01-2023,13:10:00,Credit Card
INV-IND-00465,HYD,Chennai,Normal,Male,Books & Stationery,6.24,4,1.25,26.21,30-01-2023,15:48:00,Net Banking
INV-IND-00466,AHM,Delhi,Normal,Female,Groceries,6.35,9,2.86,60.01,24-03-2023,21:43:00,Credit Card
INV-IND-00467,DEL,Ahmedabad,Normal,Male,Electronics,83.79,5,20.95,439.9,18-02-2023,19:47:00,Cash
INV-IND-00468,KOL,Hyderabad,Member,Male,Clothing,74.55,8,29.82,626.22,30-03-2023,08:43:00,Cash
INV-IND-00469,HYD,Mumbai,Member,Male,Electronics,38.73,9,17.43,366,16-01-2023,14:54:00,Debit Card
INV-IND-00470,BLR,Kolkata,Member,Female,Groceries,71.34,5,17.84,374.54,20-02-2023,19:37:00,Debit Card
INV-IND-00471,BLR,Ahmedabad,Normal,Female,Books & Stationery,42.54,6,12.76,268,13-03-2023,12:05:00,Net Banking
INV-IND-00472,CHE,Mumbai,Member,Female,Books & Stationery,95.53,1,4.78,100.31,23-03-2023,09:23:00,Net Banking
INV-IND-00473,BLR,Mumbai,Normal,Female,Groceries,96.87,7,33.9,711.99,21-03-2023,11:26:00,Net Banking
INV-IND-00474,MUM,Ahmedabad,Member,Male,Clothing,42.32,4,8.46,177.74,24-03-2023,10:30:00,Cash
INV-IND-00475,HYD,Pune,Normal,Male,Groceries,86.15,2,8.62,180.92,11-02-2023,19:07:00,Credit Card
INV-IND-00476,PUN,Pune,Member,Female,Clothing,78.44,5,19.61,411.81,17-01-2023,16:47:00,Net Banking
INV-IND-00477,PUN,Delhi,Member,Female,Clothing,34.45,3,5.17,108.52,04-03-2023,10:44:00,Net Banking
INV-IND-00478,AHM,Ahmedabad,Member,Male,Groceries,27.04,6,8.11,170.35,14-02-2023,10:24:00,Cash
INV-IND-00479,DEL,Ahmedabad,Normal,Male,Health & Wellness,48.53,8,19.41,407.65,18-03-2023,08:36:00,Cash
INV-IND-00480,BLR,Delhi,Normal,Female,Books & Stationery,79.23,7,27.73,582.34,07-01-2023,13:32:00,Cash
INV-IND-00481,CHE,Delhi,Member,Female,Clothing,96.22,3,14.43,303.09,27-01-2023,14:42:00,Credit Card
INV-IND-00482,CHE,Chennai,Member,Female,Groceries,77.54,8,31.02,651.34,10-01-2023,14:53:00,Net Banking
INV-IND-00483,BLR,Bangalore,Normal,Female,Health & Wellness,86.24,2,8.62,181.1,03-02-2023,08:44:00,UPI
INV-IND-00484,MUM,Delhi,Normal,Male,Books & Stationery,62.29,9,28.03,588.64,05-02-2023,14:41:00,UPI
INV-IND-00485,CHE,Bangalore,Normal,Male,Clothing,84.36,4,16.87,354.31,25-01-2023,11:25:00,Net Banking
INV-IND-00486,PUN,Kolkata,Member,Male,Books & Stationery,79.52,1,3.98,83.5,06-01-2023,09:01:00,Net Banking
INV-IND-00487,DEL,Chennai,Normal,Female,Health & Wellness,40.81,8,16.32,342.8,24-01-2023,14:59:00,Net Banking
INV-IND-00488,HYD,Pune,Member,Female,Books & Stationery,57.44,7,20.1,422.18,18-01-2023,15:47:00,Net Banking
INV-IND-00489,KOL,Kolkata,Normal,Male,Home Appliances,81.45,5,20.36,427.61,28-03-2023,21:39:00,Credit Card
INV-IND-00490,MUM,Ahmedabad,Member,Male,Sports,9.38,5,2.35,49.25,06-01-2023,08:18:00,UPI
INV-IND-00491,AHM,Pune,Normal,Male,Home Appliances,81.77,7,28.62,601.01,29-01-2023,14:04:00,Debit Card
INV-IND-00492,AHM,Delhi,Normal,Male,Health & Wellness,21.9,5,5.48,114.98,25-01-2023,12:59:00,UPI
INV-IND-00493,CHE,Delhi,Normal,Female,Clothing,53.89,8,21.56,452.68,24-02-2023,08:06:00,UPI
INV-IND-00494,HYD,Hyderabad,Normal,Male,Groceries,81.79,6,24.54,515.28,22-03-2023,20:40:00,Cash
INV-IND-00495,KOL,Pune,Normal,Male,Electronics,29.11,5,7.28,152.83,15-02-2023,15:07:00,Net Banking
INV-IND-00496,AHM,Ahmedabad,Member,Male,Groceries,28.35,9,12.76,267.91,24-01-2023,09:56:00,Net Banking
INV-IND-00497,BLR,Hyderabad,Normal,Male,Books & Stationery,43.26,2,4.33,90.85,16-03-2023,17:39:00,Net Banking
INV-IND-00498,BLR,Pune,Normal,Male,Electronics,89.99,1,4.5,94.49,26-01-2023,16:26:00,Cash
INV-IND-00499,DEL,Chennai,Normal,Male,Electronics,5.04,8,2.02,42.34,28-01-2023,17:05:00,Credit Card
INV-IND-00500,KOL,Ahmedabad,Member,Male,Books & Stationery,90.63,3,13.59,285.48,03-01-2023,19:45:00,Credit Card
INV-IND-00501,BLR,Pune,Normal,Female,Books & Stationery,19.61,7,6.86,144.13,16-03-2023,13:24:00,Debit Card
INV-IND-00502,AHM,Pune,Member,Female,Clothing,99.06,8,39.62,832.1,07-02-2023,08:54:00,Credit Card
INV-IND-00503,BLR,Delhi,Normal,Female,Health & Wellness,95.71,6,28.71,602.97,02-03-2023,20:57:00,Credit Card
INV-IND-00504,PUN,Chennai,Normal,Female,Groceries,51.99,9,23.4,491.31,19-03-2023,08:41:00,Net Banking
INV-IND-00505,CHE,Pune,Member,Male,Health & Wellness,53.71,7,18.8,394.77,20-02-2023,12:56:00,UPI
INV-IND-00506,AHM,Chennai,Normal,Female,Home Appliances,50.75,5,12.69,266.44,31-03-2023,11:50:00,Credit Card
INV-IND-00507,AHM,Kolkata,Member,Female,Clothing,65.37,8,26.15,549.11,17-02-2023,15:32:00,Credit Card
INV-IND-00508,AHM,Chennai,Member,Male,Clothing,13.62,2,1.36,28.6,21-01-2023,14:33:00,Cash
INV-IND-00509,DEL,Bangalore,Normal,Male,Home Appliances,8.1,7,2.84,59.54,23-02-2023,16:41:00,Debit Card
INV-IND-00510,HYD,Ahmedabad,Member,Female,Groceries,10.48,4,2.1,44.02,25-02-2023,13:57:00,Cash
INV-IND-00511,AHM,Delhi,Normal,Female,Sports,47.21,9,21.24,446.13,28-02-2023,15:23:00,Net Banking
INV-IND-00512,BLR,Delhi,Normal,Male,Home Appliances,31.18,1,1.56,32.74,13-03-2023,10:07:00,UPI
INV-IND-00513,PUN,Delhi,Member,Female,Groceries,64.09,7,22.43,471.06,20-02-2023,19:30:00,Debit Card
INV-IND-00514,AHM,Delhi,Member,Male,Electronics,99.28,6,29.78,625.46,20-01-2023,14:44:00,Cash
INV-IND-00515,MUM,Pune,Member,Male,Books & Stationery,41.7,8,16.68,350.28,27-03-2023,14:31:00,Credit Card
INV-IND-00516,MUM,Delhi,Member,Male,Clothing,59.51,5,14.88,312.43,28-02-2023,11:12:00,Credit Card
INV-IND-00517,HYD,Chennai,Normal,Male,Groceries,44.48,1,2.22,46.7,12-03-2023,18:03:00,Debit Card
INV-IND-00518,KOL,Bangalore,Normal,Female,Health & Wellness,85.49,1,4.27,89.76,09-01-2023,20:22:00,Credit Card
INV-IND-00519,DEL,Mumbai,Member,Male,Books & Stationery,90.71,9,40.82,857.21,01-01-2023,09:17:00,Cash
INV-IND-00520,PUN,Chennai,Normal,Male,Health & Wellness,88.35,6,26.5,556.6,29-01-2023,09:24:00,Cash
INV-IND-00521,CHE,Delhi,Normal,Female,Books & Stationery,97.57,5,24.39,512.24,04-03-2023,08:29:00,Credit Card
INV-IND-00522,PUN,Pune,Normal,Male,Clothing,7.61,1,0.38,7.99,13-03-2023,20:04:00,Credit Card
INV-IND-00523,MUM,Chennai,Normal,Female,Home Appliances,84.78,6,25.43,534.11,25-02-2023,08:48:00,Net Banking
INV-IND-00524,MUM,Pune,Member,Female,Sports,76.42,6,22.93,481.45,09-03-2023,20:56:00,UPI
INV-IND-00525,HYD,Mumbai,Member,Female,Home Appliances,26.73,3,4.01,84.2,04-02-2023,10:24:00,Debit Card
INV-IND-00526,KOL,Kolkata,Normal,Male,Groceries,95.85,8,38.34,805.14,03-01-2023,09:08:00,Cash
INV-IND-00527,KOL,Kolkata,Member,Female,Home Appliances,19.08,1,0.95,20.03,07-01-2023,08:57:00,Debit Card
INV-IND-00528,HYD,Chennai,Member,Female,Clothing,69.56,1,3.48,73.04,27-01-2023,19:36:00,Net Banking
INV-IND-00529,AHM,Delhi,Member,Male,Groceries,26.36,6,7.91,166.07,01-01-2023,17:33:00,Cash
INV-IND-00530,PUN,Hyderabad,Normal,Female,Electronics,45.98,1,2.3,48.28,21-03-2023,15:58:00,Net Banking
INV-IND-00531,MUM,Bangalore,Normal,Female,Home Appliances,73.32,6,22,461.92,12-03-2023,21:39:00,Net Banking
INV-IND-00532,PUN,Ahmedabad,Normal,Female,Home Appliances,58.52,1,2.93,61.45,13-02-2023,15:24:00,Credit Card
INV-IND-00533,PUN,Hyderabad,Member,Female,Sports,45.61,6,13.68,287.34,28-03-2023,12:55:00,Debit Card
INV-IND-00534,DEL,Delhi,Normal,Female,Groceries,36,3,5.4,113.4,10-02-2023,19:17:00,Debit Card
INV-IND-00535,MUM,Chennai,Normal,Male,Health & Wellness,84.77,8,33.91,712.07,16-03-2023,10:50:00,Credit Card
INV-IND-00536,KOL,Chennai,Member,Female,Home Appliances,18.66,6,5.6,117.56,11-02-2023,17:34:00,Debit Card
INV-IND-00537,CHE,Delhi,Normal,Female,Clothing,45.86,1,2.29,48.15,02-02-2023,10:26:00,Credit Card
INV-IND-00538,PUN,Kolkata,Normal,Male,Home Appliances,90.86,5,22.72,477.02,19-02-2023,16:03:00,Cash
INV-IND-00539,MUM,Hyderabad,Member,Male,Sports,85.36,8,34.14,717.02,04-03-2023,13:05:00,Net Banking
INV-IND-00540,PUN,Pune,Member,Male,Electronics,43.09,3,6.46,135.73,06-02-2023,19:12:00,Net Banking
INV-IND-00541,DEL,Mumbai,Member,Female,Sports,77.5,6,23.25,488.25,28-02-2023,18:52:00,Debit Card
INV-IND-00542,AHM,Kolkata,Normal,Male,Home Appliances,83.2,5,20.8,436.8,22-03-2023,18:08:00,UPI
INV-IND-00543,BLR,Mumbai,Normal,Female,Health & Wellness,89.44,6,26.83,563.47,17-02-2023,15:25:00,Net Banking
INV-IND-00544,MUM,Bangalore,Normal,Female,Books & Stationery,56.73,1,2.84,59.57,05-01-2023,11:40:00,Credit Card
INV-IND-00545,HYD,Kolkata,Member,Male,Home Appliances,24.42,7,8.55,179.49,17-02-2023,17:14:00,UPI
INV-IND-00546,BLR,Kolkata,Member,Male,Groceries,29.25,9,13.16,276.41,03-01-2023,21:23:00,UPI
INV-IND-00547,PUN,Chennai,Normal,Female,Home Appliances,33.09,2,3.31,69.49,16-02-2023,14:17:00,Net Banking
INV-IND-00548,HYD,Chennai,Normal,Male,Health & Wellness,61.41,5,15.35,322.4,03-03-2023,18:19:00,Net Banking
INV-IND-00549,HYD,Mumbai,Member,Female,Groceries,8.12,4,1.62,34.1,14-01-2023,12:25:00,Net Banking
INV-IND-00550,HYD,Bangalore,Member,Male,Clothing,65.42,6,19.63,412.15,04-03-2023,09:34:00,Credit Card
INV-IND-00551,MUM,Bangalore,Member,Male,Groceries,39.61,6,11.88,249.54,02-03-2023,12:21:00,UPI
INV-IND-00552,KOL,Pune,Member,Male,Sports,33.05,2,3.3,69.4,31-01-2023,21:44:00,Debit Card
INV-IND-00553,PUN,Delhi,Normal,Female,Electronics,88.55,2,8.86,185.96,17-01-2023,09:10:00,Credit Card
INV-IND-00554,BLR,Bangalore,Member,Male,Sports,48.7,4,9.74,204.54,24-01-2023,11:38:00,Cash
INV-IND-00555,DEL,Mumbai,Normal,Female,Books & Stationery,14.03,1,0.7,14.73,23-01-2023,16:52:00,Net Banking
INV-IND-00556,KOL,Delhi,Normal,Female,Groceries,83.54,9,37.59,789.45,23-03-2023,09:31:00,UPI
INV-IND-00557,PUN,Hyderabad,Normal,Female,Clothing,9.53,7,3.34,70.05,19-02-2023,10:06:00,Credit Card
INV-IND-00558,AHM,Pune,Member,Female,Home Appliances,74.04,7,25.91,544.19,19-03-2023,09:19:00,Cash
INV-IND-00559,AHM,Pune,Member,Male,Groceries,78.52,3,11.78,247.34,20-03-2023,21:43:00,Credit Card
INV-IND-00560,MUM,Ahmedabad,Member,Female,Sports,38.5,3,5.78,121.28,20-03-2023,11:57:00,Credit Card
INV-IND-00561,HYD,Chennai,Member,Female,Groceries,83.35,1,4.17,87.52,11-03-2023,14:11:00,Debit Card
INV-IND-00562,DEL,Bangalore,Normal,Male,Groceries,53.99,3,8.1,170.07,27-01-2023,16:05:00,Debit Card
INV-IND-00563,PUN,Chennai,Member,Female,Groceries,49.01,3,7.35,154.38,15-01-2023,19:33:00,Credit Card
INV-IND-00564,BLR,Kolkata,Member,Male,Clothing,9.31,4,1.86,39.1,19-02-2023,08:24:00,Cash
INV-IND-00565,PUN,Chennai,Normal,Female,Health & Wellness,32.55,4,6.51,136.71,05-02-2023,10:35:00,UPI
INV-IND-00566,KOL,Delhi,Member,Male,Health & Wellness,93.45,3,14.02,294.37,08-01-2023,16:36:00,UPI
INV-IND-00567,AHM,Mumbai,Normal,Female,Groceries,42.22,8,16.89,354.65,20-03-2023,18:31:00,Net Banking
INV-IND-00568,CHE,Bangalore,Normal,Male,Clothing,56.94,8,22.78,478.3,03-01-2023,21:08:00,Net Banking
INV-IND-00569,KOL,Bangalore,Normal,Female,Clothing,55.54,1,2.78,58.32,03-03-2023,16:49:00,UPI
INV-IND-00570,PUN,Mumbai,Normal,Female,Books & Stationery,61.09,7,21.38,449.01,16-02-2023,19:49:00,Credit Card
INV-IND-00571,DEL,Delhi,Normal,Male,Groceries,10.83,2,1.08,22.74,18-03-2023,08:56:00,Credit Card
INV-IND-00572,PUN,Kolkata,Normal,Male,Sports,39.41,1,1.97,41.38,29-03-2023,18:04:00,Debit Card
INV-IND-00573,PUN,Ahmedabad,Normal,Male,Sports,73.7,3,11.06,232.16,02-03-2023,08:18:00,Debit Card
INV-IND-00574,MUM,Pune,Normal,Male,Electronics,24.05,4,4.81,101.01,01-02-2023,14:23:00,Net Banking
INV-IND-00575,BLR,Ahmedabad,Member,Female,Groceries,24.34,6,7.3,153.34,13-01-2023,11:12:00,UPI
INV-IND-00576,DEL,Ahmedabad,Member,Female,Electronics,5.96,5,1.49,31.29,01-01-2023,11:56:00,Credit Card
INV-IND-00577,PUN,Pune,Member,Male,Sports,46.56,4,9.31,195.55,03-02-2023,14:26:00,UPI
INV-IND-00578,HYD,Kolkata,Member,Female,Sports,88.86,8,35.54,746.42,03-03-2023,15:05:00,Cash
INV-IND-00579,BLR,Hyderabad,Normal,Male,Groceries,9.93,4,1.99,41.71,20-03-2023,12:36:00,UPI
INV-IND-00580,KOL,Delhi,Member,Male,Electronics,23.16,2,2.32,48.64,19-03-2023,11:46:00,Cash
INV-IND-00581,DEL,Chennai,Normal,Female,Electronics,34.46,3,5.17,108.55,23-03-2023,20:24:00,Debit Card
INV-IND-00582,KOL,Pune,Member,Female,Groceries,74.51,6,22.35,469.41,12-03-2023,17:11:00,Debit Card
INV-IND-00583,AHM,Delhi,Member,Female,Books & Stationery,65.86,8,26.34,553.22,31-01-2023,13:22:00,Net Banking
INV-IND-00584,PUN,Kolkata,Member,Female,Electronics,44.51,8,17.8,373.88,05-03-2023,10:32:00,UPI
INV-IND-00585,KOL,Ahmedabad,Normal,Female,Books & Stationery,77.11,9,34.7,728.69,25-01-2023,18:38:00,UPI
INV-IND-00586,KOL,Kolkata,Member,Female,Home Appliances,62.91,7,22.02,462.39,07-02-2023,11:56:00,Cash
INV-IND-00587,MUM,Mumbai,Normal,Female,Sports,90.12,2,9.01,189.25,14-01-2023,08:54:00,Debit Card
INV-IND-00588,KOL,Hyderabad,Normal,Male,Health & Wellness,82.71,8,33.08,694.76,08-01-2023,15:15:00,Cash
INV-IND-00589,HYD,Pune,Member,Male,Books & Stationery,29.02,7,10.16,213.3,23-02-2023,19:23:00,Debit Card
INV-IND-00590,HYD,Mumbai,Member,Male,Books & Stationery,30.79,8,12.32,258.64,02-01-2023,09:48:00,Cash
INV-IND-00591,BLR,Mumbai,Member,Male,Books & Stationery,16.91,3,2.54,53.27,22-03-2023,11:03:00,Debit Card
INV-IND-00592,PUN,Hyderabad,Normal,Male,Clothing,37.01,7,12.95,272.02,19-03-2023,14:07:00,Cash
INV-IND-00593,CHE,Kolkata,Member,Female,Electronics,99.96,9,44.98,944.62,30-03-2023,11:17:00,Debit Card
INV-IND-00594,AHM,Hyderabad,Normal,Male,Electronics,43.55,3,6.53,137.18,25-02-2023,14:10:00,Cash
INV-IND-00595,KOL,Bangalore,Normal,Male,Clothing,25.95,6,7.78,163.48,25-03-2023,14:12:00,UPI
INV-IND-00596,KOL,Kolkata,Member,Male,Electronics,77.44,2,7.74,162.62,26-03-2023,16:16:00,Net Banking
INV-IND-00597,DEL,Kolkata,Member,Male,Clothing,56.53,2,5.65,118.71,02-03-2023,17:58:00,Cash
INV-IND-00598,MUM,Chennai,Normal,Male,Books & Stationery,19.21,5,4.8,100.85,22-01-2023,11:20:00,Net Banking
INV-IND-00599,CHE,Delhi,Normal,Male,Groceries,41.17,5,10.29,216.14,04-02-2023,16:28:00,UPI
INV-IND-00600,BLR,Mumbai,Normal,Male,Home Appliances,44.37,7,15.53,326.12,16-01-2023,13:21:00,UPI
INV-IND-00601,AHM,Ahmedabad,Member,Female,Books & Stationery,76.61,2,7.66,160.88,19-02-2023,12:34:00,Debit Card
INV-IND-00602,CHE,Pune,Normal,Female,Home Appliances,6.96,7,2.44,51.16,12-02-2023,11:30:00,Net Banking
INV-IND-00603,KOL,Bangalore,Member,Male,Sports,30.56,5,7.64,160.44,17-01-2023,16:23:00,Credit Card
INV-IND-00604,DEL,Bangalore,Normal,Female,Books & Stationery,54.17,6,16.25,341.27,21-03-2023,09:57:00,Debit Card
INV-IND-00605,PUN,Pune,Normal,Female,Health & Wellness,30.54,8,12.22,256.54,27-02-2023,19:42:00,Net Banking
INV-IND-00606,MUM,Hyderabad,Member,Female,Electronics,64.7,4,12.94,271.74,02-01-2023,17:13:00,Cash
INV-IND-00607,PUN,Chennai,Normal,Female,Health & Wellness,50.78,7,17.77,373.23,04-01-2023,08:41:00,Cash
INV-IND-00608,BLR,Delhi,Member,Male,Groceries,39.36,6,11.81,247.97,26-03-2023,13:14:00,UPI
INV-IND-00609,CHE,Pune,Member,Female,Home Appliances,95.17,2,9.52,199.86,08-02-2023,21:07:00,Credit Card
INV-IND-00610,BLR,Mumbai,Normal,Female,Books & Stationery,65.06,8,26.02,546.5,06-01-2023,13:28:00,Cash
INV-IND-00611,KOL,Pune,Member,Female,Groceries,17.34,9,7.8,163.86,22-03-2023,08:16:00,Net Banking
INV-IND-00612,BLR,Mumbai,Member,Male,Groceries,58.21,5,14.55,305.6,30-03-2023,12:42:00,Net Banking
INV-IND-00613,PUN,Ahmedabad,Normal,Male,Electronics,79.17,4,15.83,332.51,10-03-2023,12:17:00,Cash
INV-IND-00614,DEL,Delhi,Member,Male,Groceries,72.31,6,21.69,455.55,10-03-2023,17:34:00,Net Banking
INV-IND-00615,BLR,Chennai,Member,Male,Books & Stationery,21.35,8,8.54,179.34,20-01-2023,17:33:00,Net Banking
INV-IND-00616,HYD,Pune,Member,Male,Books & Stationery,97.38,3,14.61,306.75,05-03-2023,18:11:00,UPI
INV-IND-00617,DEL,Pune,Normal,Male,Home Appliances,47.64,1,2.38,50.02,16-01-2023,08:18:00,Credit Card
INV-IND-00618,CHE,Pune,Member,Male,Books & Stationery,20.11,4,4.02,84.46,20-02-2023,16:48:00,UPI
INV-IND-00619,MUM,Kolkata,Normal,Female,Health & Wellness,22.12,4,4.42,92.9,06-02-2023,21:56:00,Credit Card
INV-IND-00620,MUM,Delhi,Normal,Female,Home Appliances,14.33,1,0.72,15.05,14-03-2023,15:02:00,Net Banking
INV-IND-00621,KOL,Pune,Member,Female,Electronics,81.33,9,36.6,768.57,10-03-2023,15:45:00,Credit Card
INV-IND-00622,KOL,Mumbai,Member,Male,Home Appliances,16.59,3,2.49,52.26,11-02-2023,14:12:00,Net Banking
INV-IND-00623,HYD,Chennai,Member,Male,Clothing,16.89,5,4.22,88.67,26-02-2023,20:37:00,Net Banking
INV-IND-00624,CHE,Bangalore,Normal,Male,Health & Wellness,85.79,6,25.74,540.48,07-03-2023,20:42:00,UPI
INV-IND-00625,PUN,Ahmedabad,Member,Male,Clothing,37.74,8,15.1,317.02,09-01-2023,09:20:00,UPI
INV-IND-00626,MUM,Chennai,Member,Male,Clothing,7.93,6,2.38,49.96,27-03-2023,17:10:00,Debit Card
INV-IND-00627,MUM,Delhi,Member,Female,Sports,9.93,3,1.49,31.28,05-03-2023,17:07:00,Cash
INV-IND-00628,MUM,Pune,Member,Female,Books & Stationery,18.51,6,5.55,116.61,27-03-2023,15:03:00,Debit Card
INV-IND-00629,PUN,Delhi,Member,Male,Electronics,25.27,1,1.26,26.53,22-01-2023,15:08:00,Debit Card
INV-IND-00630,MUM,Hyderabad,Normal,Male,Groceries,68.19,4,13.64,286.4,03-02-2023,14:27:00,Credit Card
INV-IND-00631,BLR,Pune,Normal,Male,Clothing,19.95,6,5.98,125.68,24-02-2023,19:48:00,Net Banking
INV-IND-00632,CHE,Pune,Member,Male,Home Appliances,16.29,7,5.7,119.73,29-01-2023,19:09:00,Net Banking
INV-IND-00633,DEL,Delhi,Member,Female,Groceries,77.65,3,11.65,244.6,07-02-2023,11:23:00,Net Banking
INV-IND-00634,DEL,Pune,Member,Male,Home Appliances,68.75,9,30.94,649.69,18-01-2023,11:15:00,Cash
INV-IND-00635,HYD,Kolkata,Member,Male,Home Appliances,46.36,7,16.23,340.75,12-03-2023,20:07:00,Credit Card
INV-IND-00636,BLR,Chennai,Normal,Male,Groceries,57.18,1,2.86,60.04,06-03-2023,12:44:00,Credit Card
INV-IND-00637,MUM,Hyderabad,Member,Male,Groceries,34.64,2,3.46,72.74,01-01-2023,11:15:00,Net Banking
INV-IND-00638,MUM,Chennai,Normal,Female,Books & Stationery,50.84,1,2.54,53.38,29-03-2023,13:06:00,Debit Card
INV-IND-00639,KOL,Bangalore,Normal,Male,Home Appliances,53.13,9,23.91,502.08,04-01-2023,19:03:00,Cash
INV-IND-00640,KOL,Delhi,Member,Male,Electronics,41.79,9,18.81,394.92,04-01-2023,08:13:00,Debit Card
INV-IND-00641,HYD,Delhi,Normal,Female,Books & Stationery,91.12,7,31.89,669.73,23-03-2023,21:56:00,UPI
INV-IND-00642,MUM,Hyderabad,Normal,Female,Health & Wellness,6.53,3,0.98,20.57,27-01-2023,10:25:00,Credit Card
INV-IND-00643,HYD,Chennai,Normal,Female,Sports,79.31,5,19.83,416.38,12-02-2023,08:56:00,Credit Card
INV-IND-00644,BLR,Chennai,Normal,Male,Health & Wellness,16.82,4,3.36,70.64,28-02-2023,20:02:00,Debit Card
INV-IND-00645,DEL,Bangalore,Member,Male,Electronics,80.77,7,28.27,593.66,01-02-2023,20:59:00,Cash
INV-IND-00646,MUM,Hyderabad,Member,Female,Books & Stationery,63.51,9,28.58,600.17,02-02-2023,11:29:00,Credit Card
INV-IND-00647,CHE,Delhi,Normal,Female,Sports,85.11,2,8.51,178.73,28-01-2023,16:48:00,Debit Card
INV-IND-00648,PUN,Bangalore,Member,Female,Books & Stationery,14.26,8,5.7,119.78,24-02-2023,21:17:00,Cash
INV-IND-00649,BLR,Kolkata,Member,Female,Groceries,58.1,9,26.14,549.04,01-03-2023,13:43:00,Debit Card
INV-IND-00650,MUM,Hyderabad,Member,Female,Sports,52.6,9,23.67,497.07,11-03-2023,19:54:00,Cash
INV-IND-00651,PUN,Bangalore,Member,Female,Home Appliances,72.09,7,25.23,529.86,03-03-2023,18:10:00,Net Banking
INV-IND-00652,CHE,Bangalore,Member,Male,Health & Wellness,55.76,9,25.09,526.93,21-03-2023,12:38:00,Cash
INV-IND-00653,KOL,Delhi,Normal,Male,Sports,56.37,9,25.37,532.7,03-02-2023,11:28:00,UPI
INV-IND-00654,HYD,Bangalore,Member,Male,Home Appliances,45.81,3,6.87,144.3,28-03-2023,18:40:00,Net Banking
INV-IND-00655,KOL,Ahmedabad,Member,Female,Books & Stationery,34.34,4,6.87,144.23,29-03-2023,13:34:00,Debit Card
INV-IND-00656,DEL,Ahmedabad,Member,Female,Electronics,50.82,2,5.08,106.72,25-02-2023,12:47:00,Net Banking
INV-IND-00657,KOL,Ahmedabad,Member,Female,Sports,16.26,3,2.44,51.22,13-01-2023,12:11:00,Net Banking
